  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.4000e-13          171.20587020            0.00000000        9036.51800920       -45523.31062032       -36486.79261113 
  3.4500e-13          174.46714286            0.00000000        9208.65316470       -45711.72718933       -36503.07402463 
  3.5000e-13          177.72266387    122832342.40816471        9380.48473932       -45900.50741663       -36520.02267730 
  3.5500e-13          180.97627025     83787674.83720163        9552.21525640       -46089.27731676       -36537.06206036 
  3.6000e-13          184.22611529            0.00000000        9723.74724442       -46278.10088835       -36554.35364393 
  3.6500e-13          187.47540716            0.00000000        9895.25003467       -46467.13392084       -36571.88388617 
  3.7000e-13          190.25430457            0.00000000       10041.92465800       -46656.53970971       -36614.61505171 
  3.7500e-13          193.03649058    104185921.63867790       10188.77285851       -46856.68583386       -36667.91297535 
  3.8000e-13          196.23261419            0.00000000       10357.46934387       -47056.73009959       -36699.26075573 
  3.8500e-13          199.41540240    161358995.32450402       10525.46196552       -47256.76214227       -36731.30017675 
  3.9000e-13          202.57366794     82662218.71370952       10692.16024185       -47456.05946469       -36763.89922284 
  3.9500e-13          205.70672671     67265714.48529278       10857.52806472       -47654.35300058       -36796.82493586 
  4.0000e-13          208.80736257    102506810.60625179       11021.18455466       -47850.58692473       -36829.40237007 
  4.0500e-13          211.86173732    184210328.35139805       11182.39930955       -48042.93064330       -36860.53133376 
  4.1000e-13          214.85096131    162569994.41688269       11340.17530414       -48229.95287213       -36889.77756799 
  4.1500e-13          217.75504199    161534319.65049675       11493.45729904       -48409.43458266       -36915.97728362 
  4.2000e-13          220.55580917    224116688.11599582       11641.28624364       -48579.13588011       -36937.84963647 
  4.2500e-13          223.22228679    242857019.21101347       11782.02717119       -48735.85630679       -36953.82913560 
  4.3000e-13          225.74495374    187839564.14428470       11915.17754360       -48878.09287082       -36962.91532722 
  4.3500e-13          228.11323600    262388458.66493779       12040.17924639       -49004.33153140       -36964.15228501 
  4.4000e-13          230.34438830     82639466.69115315       12157.94301161       -49115.91754660       -36957.97453500 
  4.4500e-13          232.36552548    249049221.96999016       12264.62184539       -49212.09929042       -36947.47744503 
  4.5000e-13          234.20273332    155608123.84536320       12361.59259568       -49291.02996615       -36929.43737047 
  4.5500e-13          235.93795340    353839681.19064039       12453.18027004       -49353.55882152       -36900.37855147 
  4.6000e-13          237.47072451    284165720.03801751       12534.08236603       -49398.71330994       -36864.63094391 
  4.6500e-13          238.82411665    249019304.69630936       12605.51655517       -49427.14735777       -36821.63080260 
  4.7000e-13          240.03082936    291340682.31329775       12669.20877043       -49437.35580608       -36768.14703566 
  4.7500e-13          241.07479189    210697494.40478316       12724.31077221       -49430.23388840       -36705.92311619 
  4.8000e-13          241.98766188    384914557.78295368       12772.49350141       -49408.94499977       -36636.45149836 
  4.8500e-13          242.83078807    190812558.61580569       12816.99504200       -49379.38329133       -36562.38824932 
  4.9000e-13          243.67835049    153764885.84500602       12861.73073409       -49349.16474735       -36487.43401326 
  4.9500e-13          244.56654699    315388563.57302916       12908.61115727       -49323.06741640       -36414.45625913 
  5.0000e-13          245.49206173    486208700.62534320       12957.46129674       -49299.71990369       -36342.25860695 
  5.0500e-13          246.41820806    227780134.81826457       13006.34477237       -49275.61066325       -36269.26589088 
  5.1000e-13          247.31121937    390977888.46878964       13053.47932926       -49247.46560763       -36193.98627837 
  5.1500e-13          248.23281999    303492792.16699499       13102.12287521       -49214.10649070       -36111.98361549 
  5.2000e-13          249.11250366    261436442.12772208       13148.55397737       -49173.79039281       -36025.23641544 
  5.2500e-13          249.89747965    357916660.15616965       13189.98625817       -49127.94101195       -35937.95475378 
  5.3000e-13          250.64793797            0.00000000       13229.59664154       -49077.62461728       -35848.02797573 
  5.3500e-13          251.26874053    345839699.83724129       13262.36358741       -49024.05876904       -35761.69518163 
  5.4000e-13          251.89417590    144821702.87944123       13295.37506068       -48972.45388216       -35677.07882148 
  5.4500e-13          252.64777515     62702988.83933048       13335.15122702       -48923.00789556       -35587.85666854 
  5.5000e-13          253.44961368    381236858.39346480       13377.47353947       -48878.34923704       -35500.87569756 
  5.5500e-13          254.31850268    414344105.02442336       13423.33488230       -48840.39109230       -35417.05621000 
  5.6000e-13          254.87276120    375443705.33638716       13452.58952822       -48803.70251668       -35351.11298846 
  5.6500e-13          255.46379673    491609496.43963480       13483.78532303       -48779.14092525       -35295.35560222 
  5.7000e-13          256.34041086    469870979.41268247       13530.05441035       -48755.14959683       -35225.09518648 
  5.7500e-13          257.19985143    301381513.28810793       13575.41705020       -48729.48641927       -35154.06936907 
  5.8000e-13          258.03811422     80690598.17955029       13619.66189257       -48701.47649585       -35081.81460327 
  5.8500e-13          258.86121063    139449509.73798689       13663.10622966       -48672.17464546       -35009.06841581 
  5.9000e-13          259.67433135    215799652.93030992       13706.02403402       -48642.30672118       -34936.28268716 
  5.9500e-13          260.49664990     96255883.36836298       13749.42731457       -48613.92814907       -34864.50083450 
  6.0000e-13          261.35040977    183543013.29481593       13794.49011749       -48588.72965553       -34794.23953804 
